Date,Latitude,Longitude,Elevation,Rainfall_mm,Temperature_C,Humidity_%,Wind_Speed_kmh,Pressure_hPa,Soil_Moisture_%,Slope_deg,Rock_Type,Soil_Type,Vegetation_Density,Drainage_Density,Earthquake_Magnitude,Tremors_Detected,Deforestation_Rate_%,Mining_Activity,Urban_Development,Landslide_Occurrence
2022-08-01,27.939958147319164,80.75580979094113,1124.662356798417,447.3130944921867,20.006604206287218,50.11064710523411,20.087819243125587,962.0778637587428,74.69431078264573,43.56921610504258,Limestone,Clay,0.8007352590235903,0.6163895802645897,1.6573030463183556,0,27.191698300879143,0,0,1
2023-10-08,27.132498736209307,83.05765797307387,1590.6732001064731,50.07456915623554,24.2887732201164,16.07500464465594,9.104607267152343,928.0642188613433,76.03003293324049,8.572904009091248,Basalt,Sandy,0.8827026941357138,0.08110486975304665,1.9766026743216671,0,55.44261220796457,1,1,1
2015-04-23,28.077103899104177,81.19732389767233,2076.577617885408,308.2787384203972,24.41953239277018,53.09591902170032,3.863712914761397,1055.3931290961325,90.94502657276018,53.88035692769578,Basalt,Clay,0.5974636008205517,0.8938527802143,6.2024529312646735,0,87.99282604548765,1,0,1
2005-05-14,25.40787462805683,84.33702056612285,928.8029701329463,169.89092822265906,6.469233758843513,29.737244385370055,25.284783322421745,914.0224049460534,16.21122065380529,54.87309525659856,Shale,Loamy,0.31981628104058346,0.5713311836301179,1.1793911212982002,0,93.4730717130536,0,1,0
2007-10-15,25.4389411852908,81.63549832700039,2411.378660676225,402.1364427355169,6.090914405613319,10.117737957258718,34.19292965749782,975.2869025092505,98.4632861239969,13.626297663637557,Basalt,Silty,0.4738487546857192,0.5612939484721251,4.862783911720226,0,36.50913267057696,0,0,0
2024-03-27,25.85914730178829,81.64531408450455,1411.0117653405932,294.9053728837693,11.662707776041895,83.18366126128404,8.131963046487789,989.8193579247767,32.883108393214975,47.933393965891945,Limestone,Silty,0.5954122376224736,0.7753406822687,6.077338094674213,0,11.281967185127705,1,0,0
2008-07-18,27.590387490201724,82.99096939258946,2543.5881730847113,194.1530705397191,5.88813072415123,97.24445599625736,21.072181247732935,939.0412423628002,28.156779834213474,31.028499272251697,Shale,Sandy,0.7962970162611294,0.745401508398786,6.905193937371966,0,64.42567794984839,0,0,0
2014-11-25,26.06997339349157,80.91781454059954,744.9227259876682,491.93649227240536,25.726363501840012,96.7719413593824,28.432160457218735,976.9643231066674,50.97868703844243,42.456108013974614,Limestone,Loamy,0.7838711505423099,0.015556575192414157,6.830025614202667,0,53.17982690380093,1,0,1
2015-03-29,26.416422017462885,81.4244431945153,2199.3914692059298,33.11549423276533,22.128968885100658,36.92666743869914,7.79292119516839,983.6176442183246,26.436016797905904,31.107807944592267,Sandstone,Sandy,0.3473087805627124,0.8919780283985769,6.244473166351008,0,11.2436878452842,0,0,0
2005-01-06,27.00156418086497,82.08315925059706,1233.3208330162756,288.89315161533835,4.737415298892255,84.5896249056559,13.494497655467324,944.8660781971312,23.291172041896992,9.3263905542923,Shale,Clay,0.4330363523315379,0.5765996502602724,2.430622983282268,0,39.241499698167026,0,0,0
2014-08-06,29.0593306200519,81.76818931570055,2488.4579353065446,494.7841557720225,34.7847163959861,71.08992112734258,30.420669304306617,1027.8511484149258,96.68067382820811,51.202264275853906,Shale,Silty,0.7652729603699314,0.8361112896046202,5.01207544366688,0,75.02219754013888,0,0,1
2009-07-16,25.0693106795643,82.62438609002791,1505.4260676060264,345.4763216065085,15.729817678201076,82.00687512694027,36.25119703092696,906.1708010604482,10.399421704706569,9.715570282528532,Granite,Silty,0.4283551628171234,0.7295762177416975,1.0007122621050106,0,11.714519250844901,0,0,0
2020-06-11,28.246894101183113,82.99820072034483,2163.3740806589162,369.8848158210965,0.7173950481249856,86.16142434362742,31.799670217094857,939.512932767842,98.99429652000079,24.80836540417267,Limestone,Clay,0.6352081967621607,0.031503412362587024,4.819661456442046,0,89.63581464382816,0,0,0
2007-12-17,28.344382655203425,82.83333726875082,2835.7631715911834,16.04557228974296,4.583451464121193,98.2250865146199,35.68171061751863,1024.814994292316,62.247798328021354,59.2277542189774,Limestone,Silty,0.9869142045119609,0.12105128218785222,3.93935201254387,0,72.29736021556559,0,0,0
2024-10-14,28.99327890178318,83.27084155995966,551.5665800344109,10.681581548481201,19.29327534086554,23.655667390034004,29.075223943750743,1025.5054881900185,95.85796516674834,28.467627149661382,Limestone,Loamy,0.8405840669157695,0.18057108553616474,6.806953090480857,0,69.38998721691277,0,0,0
2019-07-31,29.663764695301566,81.5387475830391,527.7919558359341,18.055055991096413,10.229080740501772,79.27714215858717,41.79164556919104,953.0525197835747,89.74009377576124,50.11599770934446,Basalt,Loamy,0.21801179404979965,0.35007373044188594,1.5894816403408587,1,18.882216271184525,0,0,0
2011-10-09,25.100689244746448,80.63213113577514,2425.6981304417836,495.86195108811603,33.304987146751074,76.07382436738038,41.336798543573806,1036.609847800791,64.83992387744905,14.290807186664289,Granite,Sandy,0.4118411871834071,0.4229947415144971,1.5930697472659632,0,84.51580984474315,0,1,0
2008-07-26,25.768918527566083,83.80403770715539,2115.9826287701953,489.7598803704257,17.263093333097657,35.89622539196657,39.81237669272173,993.9577630213697,58.983817170568166,50.65358888443522,Granite,Silty,0.5452473561694213,0.7331191227270659,6.205076290437416,0,80.29998982164008,0,1,1
2024-08-12,29.430856470279966,84.25390191315341,1232.4493012610817,167.25446288213092,36.188266019548166,45.33288002231036,28.77290610659155,1005.4493324906094,99.2631700929034,30.36678311359646,Limestone,Clay,0.5981328491285284,0.37066504446273707,4.1402390875485615,1,86.46435165236652,0,1,0
2024-08-30,27.292592810935076,81.28503116111216,1735.991756935656,145.49090813291443,-0.41780835777403524,25.908224290704368,49.70651009690408,966.5220726549684,51.52123611865166,33.04616872595051,Basalt,Loamy,0.29783030561739265,0.8298055044651487,4.6509888623698075,0,47.525928414120266,0,0,0
2011-02-23,27.822953194667317,82.03545978079009,604.8391639971719,72.97937275892214,25.086690984764115,92.19458737771903,1.9556006909298873,1096.854464297623,17.87587165014416,58.27600149840977,Limestone,Sandy,0.9197095819561897,0.48459294298305966,2.43002853333791,0,0.9355623881413644,0,0,0
2007-02-04,28.315136018615735,82.49284608481777,981.1140134031019,164.5701495823792,34.860318355871,89.14021523193443,9.782654995244371,1047.4774453965654,99.29437180099887,53.73756057367319,Basalt,Loamy,0.9098953776508615,0.3473916032888592,0.846466509482117,0,24.72488601252708,0,1,0
2019-09-07,28.395333022478187,82.66663421376468,1561.2409363179188,185.07496527363514,8.181871400074913,65.26315131412797,40.44386465076853,949.6859799034768,32.35230195346461,24.127447363000005,Sandstone,Silty,0.16389465988841012,0.8113307553406297,3.79443921886857,0,25.410610596873894,0,0,0
2013-01-31,29.65870201658254,83.29745085543826,2585.1110405537056,374.1414083795168,1.1059418341879619,56.04669998962358,41.3146259460762,947.3126559180424,8.74142610792723,57.21740435930526,Granite,Silty,0.9297362576274901,0.14641991107824304,3.8605489717228654,1,28.474233561764095,0,0,1
2010-08-14,29.98474708705835,80.2080161667766,1699.167957150212,433.1467764598674,15.549013209018913,30.959952434510384,40.937641062053224,1054.8346986980785,71.68932173917814,10.671670152552554,Sandstone,Loamy,0.4453998185712804,0.5914634429794284,5.792338956647019,0,24.64600965505188,0,0,0
2006-11-07,28.600787304654702,83.60738541367009,1965.9062613149467,373.36755987069404,38.26004018474278,81.06432013269706,43.635696802970855,977.6021841058845,44.60492316358978,6.440229221215619,Shale,Silty,0.43821626243922784,0.026866999756608556,6.1605818398023615,1,92.32262086302092,0,0,1
2013-05-05,26.436106046025753,80.30985503489705,2684.384479984451,323.23755054778627,23.505786647649423,10.73844210883529,21.130396803808544,918.3023910474773,38.80240058687097,34.29511885008755,Granite,Silty,0.18274175919680757,0.7447191613529764,3.4042747779782907,1,89.74905965337828,0,1,1
2019-11-27,29.398762011471717,82.34144283836434,1272.0472839721133,382.950039044399,23.97896369636077,51.65080224148433,46.59167609682668,907.1199825969146,63.16080467190073,47.34434878400552,Sandstone,Sandy,0.08389945777209251,0.6102921109974281,1.6347222250289188,0,91.72559665410269,0,1,1
2019-07-22,25.246104572703807,84.13835567784596,2251.74830275514,369.2487395759027,25.217556453876487,87.44960594137211,10.45852391622425,982.7912033291882,5.2852161764171175,17.15170234396816,Sandstone,Sandy,0.24846700258681687,0.8209991723698583,4.812749154343213,0,20.457552362437838,0,0,0
2008-09-17,26.155404264372482,82.25607656639198,2654.1681466956334,237.87484686519738,-3.2107380982794096,65.66368009894776,46.847424452255396,982.9416089928958,69.82219996272327,9.416211553407244,Shale,Silty,0.8800803017834437,0.267363508211349,4.571383406980449,1,75.84658066686704,0,0,0
2006-03-01,29.486928587318573,80.74544874384124,1006.5392517404418,167.9257012306789,15.054241059597661,67.16105574144659,27.833925981255746,1041.371340424524,50.34481958121918,51.50295866749111,Basalt,Clay,0.4069935563009829,0.7831252435531791,3.8921199912321707,0,64.76621094551771,0,0,0
2013-11-21,26.280957572196776,84.9251692250298,1391.195412869581,141.39035843879978,-1.5092595301230687,16.36366830574998,8.194203607792394,1014.9543310429247,49.02416259308079,59.2474285645904,Shale,Loamy,0.9196206547004798,0.2980832267917225,3.4543954261241057,0,64.49988564126843,1,0,0
2019-01-12,26.103255298108742,84.44642731037132,2949.5254347233877,339.6777297563908,9.21364732173792,35.803425650131466,36.803855348151686,1054.0240268934754,90.00338888137706,43.18738779652835,Basalt,Clay,0.5997120368251402,0.3572420261096029,1.3186783765346246,0,21.984590217368005,0,1,1
2011-11-08,25.690626465701236,83.85656816612507,2958.0464119905278,479.6520622226126,31.971956095159484,70.64759850365638,14.793963265126752,963.5504478895997,83.12108042005887,58.63953270800842,Shale,Sandy,0.008234380759345461,0.9420629953648598,2.7796062050128767,1,50.80609255249168,0,0,1
2021-04-14,29.295558788234583,82.05755801449605,1058.0748257348446,290.5273594678151,24.532147737716315,14.465557112777445,11.022879156775044,1024.8502944980637,53.15863681349102,50.797200811860776,Granite,Sandy,0.3308267848589683,0.457860626696705,5.542625474743058,0,71.26859445480191,0,0,0
2020-09-08,27.500291295955435,80.91922863444648,666.1145972315703,456.26325123613304,39.800771443089175,39.78421781370711,8.603763484664773,1077.140557520659,57.834102083089725,18.851875103271816,Sandstone,Sandy,0.1275855029291516,0.5225406814078415,3.6648260911616344,0,47.234371437224866,0,0,0
2021-12-09,28.374466015270773,84.70705590709251,1177.3040282751322,7.11468548647376,2.746949096770461,41.85501072038824,1.4702657018065501,913.8574107516968,80.69636252624225,11.037982595250039,Sandstone,Clay,0.7454940348559663,0.9362142398597041,2.885567733615788,0,88.42942152043217,0,0,0
2010-04-03,26.19533192037515,82.6617556325857,1494.3298932592181,397.23532336800287,12.867440628344045,54.88465501308191,38.23270067316777,1041.6902665825196,41.128666445522114,49.490734356629844,Basalt,Sandy,0.6770188228529029,0.9482886647687736,3.1762793229201316,0,25.718716847752564,1,1,1
2014-08-18,28.790202105056082,84.26177730193743,1602.5140023279093,426.8013289800398,31.433809734532055,42.613772714619735,24.32521364331222,1043.1766022471077,67.12345752458735,41.27791520764212,Shale,Clay,0.22849767242008678,0.3429171630872959,6.336107427445881,0,38.77351837317384,0,0,1
2019-09-14,28.80002772481049,81.71047502879713,2047.015768326059,315.4969189718479,4.7061221077040845,50.870578371751286,48.93660734834039,1058.8060580387778,54.0775810623214,49.70888414767643,Limestone,Silty,0.20857413580359407,0.46024811920530495,4.475326024880606,1,81.21103064742701,0,1,1
2007-01-18,26.5629901245415,81.67644158539736,2748.756900328866,467.0304996808648,1.917483084810625,59.22976118010425,21.96357854441489,953.8094639566054,49.96284445666503,44.510277236631374,Granite,Sandy,0.9024939490393856,0.5308539140532096,2.1922412273588265,0,85.49524458067336,0,0,1
2020-10-13,27.053413165051413,84.92770240337019,1325.870029767906,294.9564964406498,14.242565064722172,21.55130573828834,42.167527426829835,983.3041774680646,98.47208470281848,32.78369283956704,Limestone,Clay,0.117387118325472,0.3083749938764214,1.2685950558415358,0,6.761957080154346,0,0,0
2007-02-19,26.048451387151005,82.60916524247425,2624.9613387480213,120.26845126337466,12.267692057087565,26.242787320659737,48.4047316517484,947.941669069155,1.750778115012508,56.74536043449948,Sandstone,Silty,0.03301053188524006,0.6800954658688683,5.39062836575839,0,7.024762604455626,0,0,0
2005-01-09,29.88280511661452,80.70347711930373,733.6973023165673,107.85861472409714,39.10926734065082,84.92598949201101,1.1231034812195395,961.7163780245394,41.46250924182273,46.445778692928386,Shale,Loamy,0.36626491416574014,0.258536855058915,4.886878850143871,0,85.16072921638538,0,0,0
2009-10-15,28.22801288529206,81.09837338997353,604.6867474330368,277.91813334635765,15.531318806199284,51.37911482228178,5.2659445324921785,1093.7016984967745,93.01779227529036,5.4688184033548985,Basalt,Clay,0.5637945928647129,0.15775290031618483,3.462170058746139,0,39.43467613109276,1,0,0
2015-09-12,29.672719403577577,82.4097213969636,1760.1129578086532,453.24196524810543,33.74258543962391,41.96368664617992,17.393188489091166,989.1308015270068,92.81481874991516,43.734277357455476,Basalt,Clay,0.9190884355351352,0.9324900780415412,4.088224193174091,0,17.791478845617558,1,0,1
2006-10-01,26.516927718145666,80.21235455244205,649.1555583265122,36.183972877538494,34.95844836552504,49.04933627635113,43.5058093886148,1069.7104894681024,74.77142664314535,34.9277803956885,Basalt,Clay,0.9115473765383433,0.011709385725682031,2.270413188691612,0,36.864156100767346,0,1,0
2007-12-24,28.90945456498445,82.3126699268915,1481.2245030855754,302.1952561054555,2.1042271342484167,25.73366975307964,41.89752233818316,1058.975970796698,59.19063250279562,12.606443066533963,Sandstone,Sandy,0.13960412229009378,0.6163064710012757,1.559793102182263,1,7.163457095556525,0,0,0
2018-04-26,28.82929321942371,82.09470421040064,2741.945292173086,384.9017364910123,27.18871605618046,31.586252927733906,18.336751204260754,988.9052060354552,69.08458775558412,28.931982156611646,Granite,Clay,0.7869625757554872,0.6939417096220403,0.8650926335334247,0,92.5086240939656,0,0,0
2010-01-27,28.458278259332708,83.89668132659743,1103.7075905186834,57.70103481178457,7.49232126451315,56.3971188309881,9.99520153705546,1098.4358261664788,25.292606233266135,33.829269333417244,Limestone,Loamy,0.9344427367100674,0.7471308339630507,2.0553768796201726,0,25.248993946118258,0,1,0
2016-08-26,29.828194876334003,81.77470982244621,2264.939437812258,58.384845356006466,-0.7367464281816725,42.3033846671318,40.11604409079528,1068.1561037895706,48.839544942888125,30.764993699877525,Sandstone,Clay,0.8335236052001048,0.5136372572112632,1.2136518191414387,0,11.971784540793518,0,0,0
2020-04-02,26.96777668053158,84.91274380769799,1255.9134809751672,183.06399833479404,34.36172099957141,52.79104927046901,29.845729453109055,996.5390119787185,53.60609623979753,28.890804373291683,Shale,Clay,0.41422612892634725,0.24872210528155725,3.3583079207171704,0,5.87292352729315,1,0,0
2014-12-25,25.653586617948786,80.90384959650451,612.300138105339,136.94058677485842,8.159486843350814,23.47342055393854,1.5800233669964414,961.9411362227785,6.372141249583407,39.715084824471774,Basalt,Sandy,0.20775138032262375,0.8036195178867291,6.851402834093259,0,6.741526154256583,0,0,0
2005-03-18,28.358544296220302,82.95493342484068,1891.7264535257734,99.15707944684488,10.541455158586455,24.08214990907286,40.21079663602153,915.0589102660889,86.62202822569182,41.2229703144402,Shale,Loamy,0.9155793092899468,0.0841798265214363,3.2161201459130617,1,74.45138786581002,0,0,0
2005-03-08,28.64654900238603,80.44849648504128,2587.1337263418795,99.34708680567262,9.579506643370298,44.55487176693665,47.84804331796465,992.9599810108367,45.668797796356245,43.363953680500565,Sandstone,Sandy,0.5320197570469333,0.9560243771111745,0.01781181647459551,0,60.54988530175579,0,0,0
2020-08-08,27.875302867294074,83.66931991996991,1523.6711208565484,65.33451621241792,4.013294032901644,44.09718694258571,2.1043495824673797,972.0019806857663,89.89017311739174,46.87906797866497,Shale,Loamy,0.2531525006928954,0.31381292269725547,6.411115943046922,0,5.264651512568852,0,0,0
2012-09-15,26.03408946566698,84.97376844030985,2043.2345661452177,305.4270065409762,14.552652191288082,89.49991091723082,14.293680140750952,1042.275376648306,38.99600430690327,50.823219398827845,Limestone,Loamy,0.32352013607312224,0.07228124514475531,2.8057877905404527,0,61.896548817189114,0,0,1
2023-04-30,27.522279708346776,84.09569318875816,2750.0589941443145,344.0628017920435,14.273176936109785,13.010624266493563,40.97324879239686,903.9356728546935,40.886711866193025,36.579205100910166,Basalt,Loamy,0.561726633753453,0.10195411427547352,0.7921780395666422,0,83.73450944199892,0,0,1
2007-09-15,26.56094868284565,82.77851770360151,2474.2362818424695,351.46811343952226,13.393823157003233,99.3569897487289,29.232484134317634,1066.2895335248384,24.421614349777965,9.011082163350737,Limestone,Loamy,0.40621075911699567,0.9904734895262188,3.101032099976627,0,2.495991045574497,0,0,0
2024-04-18,27.137332640833446,82.42370678699847,984.6909984820483,266.1769880693031,36.23339862204607,96.08707533038518,49.46781123302371,983.3256275582839,64.43227319629723,25.06187164879593,Basalt,Loamy,0.04002705977456322,0.6083331533830497,5.019383451538319,1,12.027265241161444,0,0,0
2014-06-22,28.22609287922332,84.17514980633423,2333.459898412514,476.45313483278335,10.288823291311509,58.80258555921969,45.77515020006924,993.9465164066613,54.849742769604774,5.208513176983657,Basalt,Loamy,0.5743811461948635,0.6102376902262379,2.32372436304441,0,61.80646377126637,0,1,0
2020-07-26,28.726073713454173,84.67987042355362,1754.73256290038,440.26638879503287,-3.6329491245129493,74.68819857595246,8.91357731629151,936.5580355817159,91.29689673256914,37.736400893896054,Shale,Sandy,0.4058446823099341,0.8238105978607931,4.198521862719503,1,18.6451724893687,1,0,1
2007-12-19,26.161123454506715,84.94603262899047,2364.9170197152116,478.81557133314,3.0296652808349336,94.17291917335707,33.70141323197067,1087.4964203549412,42.92370052696137,58.628062521809106,Shale,Loamy,0.47344971720466456,0.49076633100353206,0.9314751682014647,0,7.4894439491753335,0,0,1
2015-09-19,27.026626803234766,81.98269613782242,1736.2888763055455,194.39773906358897,27.467368445806315,32.60745152682284,32.66434900376433,979.6774397172715,64.80748636847821,50.4896713029216,Basalt,Loamy,0.7526705029651957,0.25134375041863666,6.938086459865792,0,73.28810319294709,0,0,0
2006-08-04,26.345807854958146,84.95458737397256,819.8954102707571,438.8915799775123,21.588637284153002,38.40675472576976,5.542863977759388,1068.5449595339312,70.75632863771145,31.742853906247625,Basalt,Loamy,0.025686655557610516,0.14994474832078464,3.716242429520247,0,53.215096430991096,0,0,1
2010-02-19,25.993158069309345,80.77963126086915,1924.7736167230978,381.4373497034419,37.82806616835335,19.98322150583042,4.475946832250238,947.490691465651,31.985573018318124,43.95070338819488,Shale,Clay,0.06570750535820435,0.12912142290726092,0.0697937502366699,0,40.51726398699971,0,0,1
2013-08-05,28.916936099979193,81.26774887965955,1730.3349809933497,169.98645151700654,26.249579823589745,60.74615055925491,28.47220585203386,919.3313992981689,88.08260997332462,45.803297922629426,Shale,Sandy,0.001031128446425611,0.7940729665793383,4.929648081630426,0,31.976227361612853,0,0,0
2007-01-02,29.54626347218496,80.44508062366948,1794.8043341036046,53.29662925210965,3.74087530294201,24.350353810347045,20.14865650918967,1027.1521939758568,38.08512092698323,37.71600283789258,Sandstone,Clay,0.4246849674732064,0.8711288529428064,4.163113106931999,0,61.79944961329791,0,0,0
2021-05-23,26.851160928422885,81.3586925824224,2697.2561341146757,341.31062494840387,0.4289898382286408,93.7783554757619,27.27229576046338,1096.8832979798858,63.73593006524112,53.70707867135258,Shale,Sandy,0.28046183318310036,0.8362030739075963,0.23649922016813596,1,35.65215659088105,0,0,1
2023-01-29,28.756394621868836,83.83968775809005,2737.0926167656285,68.22616206094018,18.434189889151458,48.84101623953541,11.94142274546548,1029.388313911274,61.584047615128966,22.701239663539237,Limestone,Clay,0.4094542393213064,0.9684887033287497,0.47022471779435016,0,50.453310771198915,0,0,0
2007-04-20,29.484976446822056,84.26462179089225,1633.842766914296,146.88790350055604,24.936823126405404,92.77180535806082,27.833151758685474,1021.7426246676508,42.14078773494159,42.03608153039832,Sandstone,Silty,0.5771998382043886,0.8733590981866273,1.3579101875040744,0,18.584606010553127,0,0,0
2007-04-26,29.23062105265116,83.89446322551287,1639.330103200221,250.18228822189366,2.4536532085841376,28.45899114706666,19.16976509021127,988.4461436049331,18.33403885283309,8.555656701070006,Limestone,Sandy,0.008320761818999989,0.41137592791646005,1.0199668799369122,1,89.50976052876007,0,0,0
2012-01-11,25.91406694269613,83.15532889083848,1787.96739718154,339.9412675742365,22.076185467222324,72.46328270376982,44.37687589968617,956.760258975357,59.2497794151561,12.603735307273357,Sandstone,Clay,0.15842448903709172,0.16463549101800312,4.047187902942367,0,10.251656661665676,0,0,0
2013-03-31,29.781459407566807,82.56983256261323,1798.9731958356424,463.11382859865245,33.926290776834584,68.28328702482676,15.304333133111514,986.1666515182244,37.55345066272015,56.61515969678271,Sandstone,Sandy,0.12768343208278865,0.7857294325498875,2.8293809162238155,0,5.278469521515749,0,0,1
2024-10-05,26.883382202147313,83.54352144606823,2875.9678604477817,296.6200224244983,27.740601764186998,45.97081124057456,43.54172770630295,929.791389042696,37.909175432728915,34.86903373831675,Basalt,Loamy,0.6211695340616216,0.5072614860239955,0.7873612626243088,0,45.52443565869646,0,0,0
2011-09-18,26.696203305869183,81.95416774633611,2123.5011684437336,335.70654983604743,24.88859863968134,90.85088143953335,19.499618137676155,952.3813530713186,49.29216281731071,46.491081214131036,Sandstone,Loamy,0.5911984823075476,0.3517156739358511,0.009341233509303493,0,87.59312962926438,0,0,1
2008-01-29,25.312156636388902,84.20654175749851,1193.64248721986,155.00692507548902,30.5198974529466,49.13218458300307,28.908294431097747,997.4770840558299,67.72408498588015,52.81081540924506,Granite,Clay,0.07754789274695839,0.022956329738892944,3.105009909732989,0,74.2037720707222,0,0,0
2013-08-02,27.430868270524414,83.38595046988392,1828.841992384975,343.6463082142694,-0.31627809258210693,27.858747741806567,14.31885201048731,928.9591119371745,72.96193243705554,56.37747252644862,Sandstone,Clay,0.801552759223266,0.7962001757128648,6.71956522244646,0,5.630009902783383,0,1,1
2022-05-08,25.545068078204643,83.48902349247204,2068.0589572699573,218.89506036503724,4.1724155115037505,97.92868430316663,40.45444751298455,1058.3063638867252,42.70723314370106,9.936364533896691,Sandstone,Sandy,0.16099043147264858,0.8758262217688434,1.9297983893254167,0,90.18425616592313,0,0,0
2023-03-31,26.24269910463713,82.67967996564536,2099.4293025349116,428.4655914418869,-3.2855226338394914,49.73332626987029,42.182327700488706,902.3122640204174,11.98805265554923,43.60048860920241,Limestone,Loamy,0.17303520037247522,0.5682165361140225,1.3273980252961524,0,21.10896204454188,0,1,1
2021-11-22,26.584713108836407,84.42614492105587,1963.1355655954567,196.22525695073716,1.5240075442040553,28.72656799099613,40.45251886087129,964.3186849374616,79.17144468121172,39.641447026454465,Sandstone,Clay,0.40272954697555463,0.9544120378945086,4.860209155107854,0,51.130658814524146,0,1,0
2024-08-12,29.04413161745842,81.26007366839526,944.3403865538435,234.13601082827844,36.09320542012869,42.726939443328575,31.991823624370436,1003.3302920847862,66.94137695004602,38.00745721209496,Shale,Silty,0.33196318115744927,0.04357315001526996,5.325366896751817,0,28.801349125081277,1,0,0
2007-12-27,29.377443251979482,81.90573826680526,583.9829726987687,216.29387845512892,4.9965217562790905,65.21585108834682,15.239204865418742,1085.7895607615446,80.0692716740985,12.998651237739287,Limestone,Silty,0.9650551247064337,0.07745362208999329,0.7648639212933591,0,18.906513641380563,0,0,0
2019-05-23,26.512331587307347,83.88821284838845,1344.607630917136,405.56141715369256,24.79437473556383,56.08247820502353,31.824414988401855,1014.6904418744822,31.5888120255015,47.52563966576849,Limestone,Sandy,0.9073140458448763,0.11994547052095961,1.1391462970453696,1,62.55664208558043,0,0,1
2020-03-10,29.293490606222868,82.46374448064668,1568.8053864006338,476.84959850595266,26.120526211092027,67.16053205472403,47.97558387084552,958.9807952029779,90.91196381433753,22.35692454634399,Limestone,Loamy,0.05084344662290219,0.36577823979177626,4.285600566455799,0,66.56618356824285,0,1,0
2008-03-16,29.286154686848956,84.44607006712096,654.5105989402165,163.638150491637,24.039645673881463,69.56715506666293,32.419267689131324,970.4381374692239,26.273081148492572,17.221050426163913,Limestone,Silty,0.39198738002472444,0.35350381254397045,2.5107620679212954,0,53.93897563928968,0,0,0
2006-07-15,28.823254751924367,81.73199659881426,2537.4183450496153,237.5139503810384,19.92644719311385,21.10429285415541,47.819650376132245,967.8317900385705,28.97636954363858,43.899960880580025,Shale,Silty,0.7835805764367835,0.618478766056384,0.7041919526719888,0,14.304792605087913,0,0,0
2016-11-24,25.733475570075907,81.84665084409822,1360.1935937756843,352.96313334661784,16.875865635106532,38.33964675761764,15.22902263710516,936.0738759152431,53.637610613385675,16.844643211050766,Limestone,Loamy,0.6292744088418972,0.8506524302080098,4.204526510275428,1,53.59134878126544,0,0,0
2017-08-20,28.451614234503644,84.44367894693313,2784.0818654462614,447.69081101736555,13.896437880137874,77.38308917094412,42.30005353339532,928.9697353762281,99.73423789874269,32.43035652517917,Limestone,Loamy,0.7716653378702336,0.0966117491661791,4.669181903116889,0,53.66157776445777,0,0,1
2005-03-11,29.725120322902843,82.32185160091021,886.025269605663,246.85034842301036,36.26044134782281,68.53305242381141,35.92342418178173,996.1270854209265,20.215264013020494,22.463742802445438,Shale,Clay,0.40712104856535214,0.518311969564409,4.665232539494673,0,42.96714725018263,0,1,0
2018-09-09,28.412702393835787,82.58062292101243,642.3373923432836,54.44675411336364,-4.5718537605284615,17.95135031434734,40.96020433165865,954.0522082273449,83.8504035497656,50.29127688143149,Sandstone,Sandy,0.38891309268003027,0.0692073954339486,3.114907810377348,0,99.61855440988218,0,0,0
2019-07-31,26.658084245539168,81.6638185766784,1705.7902609658045,184.33569175066077,-2.5929668287888106,38.36328269480576,35.53814833610633,918.3685736409977,0.23524359302788955,57.490607419634614,Granite,Loamy,0.7671840352333618,0.12265990696647944,6.377544365345866,1,87.506345195866,1,0,1
2008-09-06,27.502896587154154,81.38334971089542,972.8233420642666,275.1809427200565,17.163060947619183,93.81899344328322,24.018143258532177,943.2957313643714,23.75216027427115,50.35408845027395,Sandstone,Sandy,0.29198030517938867,0.7657518303521462,2.8472961231326783,0,82.46543440429042,1,0,0
2014-11-15,28.22862521675527,83.27974355419197,2843.498188944653,208.7623029830163,9.872953681188687,87.58113902950973,34.32874900144192,1004.1452147193257,34.61417144055958,26.828545016163723,Shale,Sandy,0.05765495823871236,0.5521378608378614,2.2539039501454448,0,38.81292482847225,0,1,0
2012-11-16,27.552852043642517,80.59920330770602,525.7584961343474,93.27786339403504,13.370359589646391,70.35785673215699,46.60449563549209,951.3786456701787,64.86076032164144,13.953454166109962,Sandstone,Silty,0.8903301168840709,0.2920973494456227,2.775247787839447,0,65.98995382295892,0,1,0
2021-03-16,25.59976470865485,84.39636320591455,1531.5491876475874,18.494747671608746,39.903183380152356,16.55774384827876,20.87705919152122,947.5484364841619,11.375841881696758,43.4104626746894,Limestone,Sandy,0.9460950244177883,0.31457024021158075,5.171678903621707,0,91.0913680668862,0,0,0
2009-10-12,26.560320223260103,83.89601568382554,2816.8694283629206,343.70433303994747,29.88106146382991,64.63496679289472,47.58726461364804,1024.1312991518578,12.87004172073144,54.703304174527716,Shale,Sandy,0.6115195715589407,0.5101302619633272,4.161932859373168,0,71.82935454188349,0,1,1
2019-02-02,29.011980152768164,80.95374131852901,1461.0455168244207,496.36859538857124,34.483358019470124,11.096931865565638,2.4699993296278198,1037.88327305948,14.635718269341302,27.080676570063076,Shale,Sandy,0.7369211265090363,0.4281084152597606,2.307720000457797,1,38.00279331318349,0,0,0
